1,data/aligned-aug/Chris Evans Captain America/14.627ab2159611e7a42ace90e953c06517840430aftranslate_1.png
1,data/aligned-aug/Chris Evans Captain America/29.avengers-end-game-chris-evans-captain-america-1-1552569157translate_1.png
1,data/aligned-aug/Chris Evans Captain America/5.Chris-Evans-Captain-America-Twitterrotate_1.png
1,data/aligned-aug/Chris Evans Captain America/20.captain-america-chris-evans-mcuchange_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/23.the-princess-bride-chris-evans-captain-america-1188054-1280x0translate_3.png
1,data/aligned-aug/Chris Evans Captain America/84.avengers-endgame-19change_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/28.chris-evans-might-be-done-with-captain-americatranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/7.chris-evans-1-800x400translate_4.png
1,data/aligned-aug/Chris Evans Captain America/78.chris-evans-captain-america-avengers-infinity-war-thanos-spider-man-chris-evanstranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/33.CA-920x613rotate_1.png
1,data/aligned-aug/Chris Evans Captain America/63._02179c18-d789-11e8-9906-75af39aa85f1translate_1.png
1,data/aligned-aug/Chris Evans Captain America/63._02179c18-d789-11e8-9906-75af39aa85f1change_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/51.12059095_web1_chris-evans-4change_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/23.the-princess-bride-chris-evans-captain-america-1188054-1280x0translate_4.png
1,data/aligned-aug/Chris Evans Captain America/25.NINTCHDBPICT000439353777translate_2.png
1,data/aligned-aug/Chris Evans Captain America/62.Chris%20Evans%20as%20Captain%20Americatranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/15.tumblr_n0oxpj88rS1raoayro1_1280distort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/25.NINTCHDBPICT000439353777change_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/50.7638e07f-f6c5-4f37-977c-b79e2b898a5edistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/14.627ab2159611e7a42ace90e953c06517840430afchange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/44.38d430d23ea7e40dea2ed837622d5341distort_0.04_10.png
1,data/aligned-aug/Chris Evans Captain America/45.Chris-Evans-Captain-AMerica-Avengers-Endgamerotate_3.png
1,data/aligned-aug/Chris Evans Captain America/44.38d430d23ea7e40dea2ed837622d5341change_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/30.Chris-Evans-Captain-America-Avengerschange_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/27.chris-evans-avengers-captain-america-jackettranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/4.captain-america-avengers-4-600x717-600x454distort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/15.tumblr_n0oxpj88rS1raoayro1_1280rotate_2.png
1,data/aligned-aug/Chris Evans Captain America/40.infinity-war-blu-raytranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/26.5578258-640_c235ed52-3c60-4fb2-a74e-8252347d0bed-xxx_chris_evans049_protate_1.png
1,data/aligned-aug/Chris Evans Captain America/30.Chris-Evans-Captain-America-Avengerstranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/11.Chris-Evans-1translate_3.png
1,data/aligned-aug/Chris Evans Captain America/65.captain-american-civil-warrotate_2.png
1,data/aligned-aug/Chris Evans Captain America/10.1430497999-the-avengers-climax-captain-america-the-avengers-34726299-1920-1080distort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/51.12059095_web1_chris-evans-4distort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/41.chris-evans-will-continue-as-captain-america-if-marvel-askstranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/84.avengers-endgame-19translate_1.png
1,data/aligned-aug/Chris Evans Captain America/64.chris-evans-avengers-endgame-captain-america-jacketrotate_2.png
1,data/aligned-aug/Chris Evans Captain America/46.chris-evans-no-captain-america-kevin-feige-wrongdistort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/64.chris-evans-avengers-endgame-captain-america-jacketchange_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/65.captain-american-civil-warchange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/6.CaptainAmericaChrisEvansrotate_3.png
1,data/aligned-aug/Chris Evans Captain America/21.rs_600x600-190524092833-600-Chris-Evans-Captain-America-LT-052419translate_3.png
1,data/aligned-aug/Chris Evans Captain America/5.Chris-Evans-Captain-America-Twittertranslate_1.png
1,data/aligned-aug/Chris Evans Captain America/50.7638e07f-f6c5-4f37-977c-b79e2b898a5edistort_0.04_10.png
1,data/aligned-aug/Chris Evans Captain America/9.1280x720_60609P00-ASVHXdistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/74.sec_12994425change_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/39.264b38e7-e0a0-4999-b011-46bfb73fc696-captain-america-970x545translate_1.png
1,data/aligned-aug/Chris Evans Captain America/83.Chris-Evans-Captain-America-1024x912distort_0.04_10.png
1,data/aligned-aug/Chris Evans Captain America/71.Chris-Evans-Captain-America-Workout-Routine-Profile-600x898change_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/50.7638e07f-f6c5-4f37-977c-b79e2b898a5etranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/60.captain-america-civil-war-chris-evansdistort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/68.CaptainAmericaChrisEvansdistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/25.NINTCHDBPICT000439353777rotate_2.png
1,data/aligned-aug/Chris Evans Captain America/53.5_Dec._2016_CJCS_USO_Holiday_Tour_-_Incirlik_Air_Base_161205-D-PB383-044_%2831430825446%29_%28cropped%29_%28cropped%29translate_2.png
1,data/aligned-aug/Chris Evans Captain America/53.5_Dec._2016_CJCS_USO_Holiday_Tour_-_Incirlik_Air_Base_161205-D-PB383-044_%2831430825446%29_%28cropped%29_%28cropped%29change_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/35.captain-america-chris-evans-avengers-endgamerotate_3.png
1,data/aligned-aug/Chris Evans Captain America/59.avengers-endgame-captain-americadistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/25.NINTCHDBPICT000439353777translate_4.png
1,data/aligned-aug/Chris Evans Captain America/48.XT23EGSEYAI6RPPRAHJRJJU4OMchange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/28.chris-evans-might-be-done-with-captain-americachange_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/61.f163be5bad9f8a0e90708916f6b1783b53a2213ctranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/14.627ab2159611e7a42ace90e953c06517840430aftranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/55.skynews-avengers-marvel_4169434translate_2.png
1,data/aligned-aug/Chris Evans Captain America/15.tumblr_n0oxpj88rS1raoayro1_1280translate_4.png
1,data/aligned-aug/Chris Evans Captain America/38.captain-america-steve-rogers-700x525change_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/54.cap-am-578352rotate_1.png
1,data/aligned-aug/Chris Evans Captain America/67.maxresdefaultdistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/65.captain-american-civil-wartranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/44.38d430d23ea7e40dea2ed837622d5341translate_2.png
1,data/aligned-aug/Chris Evans Captain America/43.Captain-America-Star-Chris-Evans-Discusses-Starting-a-Liberal-Political-Website-e1554152536330-620x435distort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/63._02179c18-d789-11e8-9906-75af39aa85f1change_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/20.captain-america-chris-evans-mcutranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/81.caprotate_2.png
1,data/aligned-aug/Chris Evans Captain America/63._02179c18-d789-11e8-9906-75af39aa85f1distort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/17.Chris-Evans-Captain-America-Trilogytranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/61.f163be5bad9f8a0e90708916f6b1783b53a2213ctranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/43.Captain-America-Star-Chris-Evans-Discusses-Starting-a-Liberal-Political-Website-e1554152536330-620x435distort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/26.5578258-640_c235ed52-3c60-4fb2-a74e-8252347d0bed-xxx_chris_evans049_pchange_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/38.captain-america-steve-rogers-700x525rotate_2.png
1,data/aligned-aug/Chris Evans Captain America/52.captain-america-avengers-endgametranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/67.maxresdefaultrotate_1.png
1,data/aligned-aug/Chris Evans Captain America/67.maxresdefaulttranslate_1.png
1,data/aligned-aug/Chris Evans Captain America/6.CaptainAmericaChrisEvanstranslate_1.png
1,data/aligned-aug/Chris Evans Captain America/51.12059095_web1_chris-evans-4translate_3.png
1,data/aligned-aug/Chris Evans Captain America/25.NINTCHDBPICT000439353777translate_1.png
1,data/aligned-aug/Chris Evans Captain America/80.Capdistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/78.chris-evans-captain-america-avengers-infinity-war-thanos-spider-man-chris-evanschange_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/26.5578258-640_c235ed52-3c60-4fb2-a74e-8252347d0bed-xxx_chris_evans049_ptranslate_1.png
1,data/aligned-aug/Chris Evans Captain America/4.captain-america-avengers-4-600x717-600x454change_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/29.avengers-end-game-chris-evans-captain-america-1-1552569157distort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/47.ttr9000v0031004jpgtranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/28.chris-evans-might-be-done-with-captain-americatranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/4.captain-america-avengers-4-600x717-600x454translate_4.png
1,data/aligned-aug/Chris Evans Captain America/41.chris-evans-will-continue-as-captain-america-if-marvel-askstranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/73.87901distort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/48.XT23EGSEYAI6RPPRAHJRJJU4OMchange_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/34.1127-captain-americarotate_2.png
1,data/aligned-aug/Chris Evans Captain America/65.captain-american-civil-wardistort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/54.cap-am-578352distort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/44.38d430d23ea7e40dea2ed837622d5341rotate_2.png
1,data/aligned-aug/Chris Evans Captain America/78.chris-evans-captain-america-avengers-infinity-war-thanos-spider-man-chris-evanschange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/44.38d430d23ea7e40dea2ed837622d5341rotate_1.png
1,data/aligned-aug/Chris Evans Captain America/49.avengers-infinity-war-7-e1543519878201-700x365translate_2.png
1,data/aligned-aug/Chris Evans Captain America/13.captain-america-4th-of-julychange_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/53.5_Dec._2016_CJCS_USO_Holiday_Tour_-_Incirlik_Air_Base_161205-D-PB383-044_%2831430825446%29_%28cropped%29_%28cropped%29distort_0.04_10.png
1,data/aligned-aug/Chris Evans Captain America/50.7638e07f-f6c5-4f37-977c-b79e2b898a5edistort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/6.CaptainAmericaChrisEvanstranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/52.captain-america-avengers-endgamedistort_0.04_10.png
1,data/aligned-aug/Chris Evans Captain America/3.imagechange_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/25.NINTCHDBPICT000439353777change_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/57.MCU-Captain-America-star-Chris-Evans-1024x750change_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/10.1430497999-the-avengers-climax-captain-america-the-avengers-34726299-1920-1080translate_2.png
1,data/aligned-aug/Chris Evans Captain America/27.chris-evans-avengers-captain-america-jacketchange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/52.captain-america-avengers-endgametranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/48.XT23EGSEYAI6RPPRAHJRJJU4OMtranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/50.7638e07f-f6c5-4f37-977c-b79e2b898a5echange_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/34.1127-captain-americatranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/46.chris-evans-no-captain-america-kevin-feige-wrongtranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/53.5_Dec._2016_CJCS_USO_Holiday_Tour_-_Incirlik_Air_Base_161205-D-PB383-044_%2831430825446%29_%28cropped%29_%28cropped%29translate_1.png
1,data/aligned-aug/Chris Evans Captain America/63._02179c18-d789-11e8-9906-75af39aa85f1rotate_1.png
1,data/aligned-aug/Chris Evans Captain America/86.chris-evans-captain-americatranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/35.captain-america-chris-evans-avengers-endgametranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/52.captain-america-avengers-endgamedistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/74.sec_12994425distort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/12.chris-evans-captain-americatranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/4.captain-america-avengers-4-600x717-600x454change_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/26.5578258-640_c235ed52-3c60-4fb2-a74e-8252347d0bed-xxx_chris_evans049_pdistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/5.Chris-Evans-Captain-America-Twittertranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/46.chris-evans-no-captain-america-kevin-feige-wrongchange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/31.captain-america-figure_0translate_3.png
1,data/aligned-aug/Chris Evans Captain America/5.Chris-Evans-Captain-America-Twitterdistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/3.imagerotate_1.png
1,data/aligned-aug/Chris Evans Captain America/23.the-princess-bride-chris-evans-captain-america-1188054-1280x0translate_1.png
1,data/aligned-aug/Chris Evans Captain America/54.cap-am-578352distort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/86.chris-evans-captain-americatranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/57.MCU-Captain-America-star-Chris-Evans-1024x750distort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/42.Chris-Evans-Captain-Americadistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/22.captain-america-the-first-avenger_63decd90-e1518447902677change_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/22.captain-america-the-first-avenger_63decd90-e1518447902677change_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/11.Chris-Evans-1rotate_3.png
1,data/aligned-aug/Chris Evans Captain America/2.captainamericachange_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/54.cap-am-578352rotate_2.png
1,data/aligned-aug/Chris Evans Captain America/41.chris-evans-will-continue-as-captain-america-if-marvel-asksdistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/50.7638e07f-f6c5-4f37-977c-b79e2b898a5etranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/69.rs-239344-chris-evanschange_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/35.captain-america-chris-evans-avengers-endgamechange_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/22.captain-america-the-first-avenger_63decd90-e1518447902677translate_2.png
1,data/aligned-aug/Chris Evans Captain America/32.captain_americaproportioned_a_lrotate_1.png
1,data/aligned-aug/Chris Evans Captain America/60.captain-america-civil-war-chris-evansdistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/22.captain-america-the-first-avenger_63decd90-e1518447902677distort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/43.Captain-America-Star-Chris-Evans-Discusses-Starting-a-Liberal-Political-Website-e1554152536330-620x435change_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/86.chris-evans-captain-americadistort_0.04_10.png
1,data/aligned-aug/Chris Evans Captain America/3.imagechange_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/51.12059095_web1_chris-evans-4translate_2.png
1,data/aligned-aug/Chris Evans Captain America/34.1127-captain-americachange_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/9.1280x720_60609P00-ASVHXchange_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/45.Chris-Evans-Captain-AMerica-Avengers-Endgametranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/14.627ab2159611e7a42ace90e953c06517840430afrotate_1.png
1,data/aligned-aug/Chris Evans Captain America/52.captain-america-avengers-endgametranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/15.tumblr_n0oxpj88rS1raoayro1_1280translate_1.png
1,data/aligned-aug/Chris Evans Captain America/51.12059095_web1_chris-evans-4distort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/49.avengers-infinity-war-7-e1543519878201-700x365translate_1.png
1,data/aligned-aug/Chris Evans Captain America/20.captain-america-chris-evans-mcudistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/21.rs_600x600-190524092833-600-Chris-Evans-Captain-America-LT-052419distort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/54.cap-am-578352change_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/86.chris-evans-captain-americadistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/45.Chris-Evans-Captain-AMerica-Avengers-Endgametranslate_1.png
1,data/aligned-aug/Chris Evans Captain America/13.captain-america-4th-of-julytranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/9.1280x720_60609P00-ASVHXrotate_2.png
1,data/aligned-aug/Chris Evans Captain America/26.5578258-640_c235ed52-3c60-4fb2-a74e-8252347d0bed-xxx_chris_evans049_ptranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/30.Chris-Evans-Captain-America-Avengersdistort_0.04_10.png
1,data/aligned-aug/Chris Evans Captain America/62.Chris%20Evans%20as%20Captain%20Americachange_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/55.skynews-avengers-marvel_4169434change_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/55.skynews-avengers-marvel_4169434change_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/20.captain-america-chris-evans-mcuchange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/40.infinity-war-blu-raychange_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/14.627ab2159611e7a42ace90e953c06517840430afrotate_2.png
1,data/aligned-aug/Chris Evans Captain America/32.captain_americaproportioned_a_ldistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/57.MCU-Captain-America-star-Chris-Evans-1024x750rotate_1.png
1,data/aligned-aug/Chris Evans Captain America/63._02179c18-d789-11e8-9906-75af39aa85f1distort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/51.12059095_web1_chris-evans-4rotate_3.png
1,data/aligned-aug/Chris Evans Captain America/44.38d430d23ea7e40dea2ed837622d5341change_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/30.Chris-Evans-Captain-America-Avengersdistort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/53.5_Dec._2016_CJCS_USO_Holiday_Tour_-_Incirlik_Air_Base_161205-D-PB383-044_%2831430825446%29_%28cropped%29_%28cropped%29change_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/9.1280x720_60609P00-ASVHXchange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/15.tumblr_n0oxpj88rS1raoayro1_1280translate_2.png
1,data/aligned-aug/Chris Evans Captain America/73.87901distort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/62.Chris%20Evans%20as%20Captain%20Americadistort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/62.Chris%20Evans%20as%20Captain%20Americarotate_3.png
1,data/aligned-aug/Chris Evans Captain America/21.rs_600x600-190524092833-600-Chris-Evans-Captain-America-LT-052419change_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/83.Chris-Evans-Captain-America-1024x912translate_3.png
1,data/aligned-aug/Chris Evans Captain America/39.264b38e7-e0a0-4999-b011-46bfb73fc696-captain-america-970x545change_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/3.imagetranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/14.627ab2159611e7a42ace90e953c06517840430afdistort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/61.f163be5bad9f8a0e90708916f6b1783b53a2213ctranslate_1.png
1,data/aligned-aug/Chris Evans Captain America/71.Chris-Evans-Captain-America-Workout-Routine-Profile-600x898distort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/34.1127-captain-americadistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/71.Chris-Evans-Captain-America-Workout-Routine-Profile-600x898rotate_1.png
1,data/aligned-aug/Chris Evans Captain America/57.MCU-Captain-America-star-Chris-Evans-1024x750distort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/12.chris-evans-captain-americatranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/63._02179c18-d789-11e8-9906-75af39aa85f1rotate_2.png
1,data/aligned-aug/Chris Evans Captain America/26.5578258-640_c235ed52-3c60-4fb2-a74e-8252347d0bed-xxx_chris_evans049_protate_2.png
1,data/aligned-aug/Chris Evans Captain America/23.the-princess-bride-chris-evans-captain-america-1188054-1280x0distort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/48.XT23EGSEYAI6RPPRAHJRJJU4OMdistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/46.chris-evans-no-captain-america-kevin-feige-wrongdistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/53.5_Dec._2016_CJCS_USO_Holiday_Tour_-_Incirlik_Air_Base_161205-D-PB383-044_%2831430825446%29_%28cropped%29_%28cropped%29distort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/37.Chris-Evans-670x335distort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/26.5578258-640_c235ed52-3c60-4fb2-a74e-8252347d0bed-xxx_chris_evans049_pchange_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/2.captainamericadistort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/46.chris-evans-no-captain-america-kevin-feige-wrongrotate_1.png
1,data/aligned-aug/Chris Evans Captain America/67.maxresdefaultchange_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/65.captain-american-civil-warchange_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/55.skynews-avengers-marvel_4169434distort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/83.Chris-Evans-Captain-America-1024x912translate_1.png
1,data/aligned-aug/Chris Evans Captain America/86.chris-evans-captain-americachange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/80.Capchange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/35.captain-america-chris-evans-avengers-endgamedistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/59.avengers-endgame-captain-americadistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/32.captain_americaproportioned_a_ltranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/23.the-princess-bride-chris-evans-captain-america-1188054-1280x0change_channel_2.png
1,data/aligned-aug/Chris Evans Captain America/29.avengers-end-game-chris-evans-captain-america-1-1552569157rotate_2.png
1,data/aligned-aug/Chris Evans Captain America/16.Chris-Evans-is-Done-Playing-Captain-Americachange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/64.chris-evans-avengers-endgame-captain-america-jackettranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/78.chris-evans-captain-america-avengers-infinity-war-thanos-spider-man-chris-evansdistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/81.captranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/3.imagedistort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/62.Chris%20Evans%20as%20Captain%20Americadistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/7.chris-evans-1-800x400distort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/45.Chris-Evans-Captain-AMerica-Avengers-Endgamechange_channel_3.png
1,data/aligned-aug/Chris Evans Captain America/30.Chris-Evans-Captain-America-Avengerstranslate_4.png
1,data/aligned-aug/Chris Evans Captain America/25.NINTCHDBPICT000439353777distort_0.02_10.png
1,data/aligned-aug/Chris Evans Captain America/6.CaptainAmericaChrisEvanstranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/43.Captain-America-Star-Chris-Evans-Discusses-Starting-a-Liberal-Political-Website-e1554152536330-620x435translate_4.png
1,data/aligned-aug/Chris Evans Captain America/51.12059095_web1_chris-evans-4rotate_2.png
1,data/aligned-aug/Chris Evans Captain America/69.rs-239344-chris-evansdistort_0.02_5.png
1,data/aligned-aug/Chris Evans Captain America/23.the-princess-bride-chris-evans-captain-america-1188054-1280x0change_channel_1.png
1,data/aligned-aug/Chris Evans Captain America/32.captain_americaproportioned_a_ltranslate_3.png
1,data/aligned-aug/Chris Evans Captain America/57.MCU-Captain-America-star-Chris-Evans-1024x750translate_1.png
1,data/aligned-aug/Chris Evans Captain America/32.captain_americaproportioned_a_lrotate_2.png
1,data/aligned-aug/Chris Evans Captain America/46.chris-evans-no-captain-america-kevin-feige-wrongtranslate_1.png
1,data/aligned-aug/Chris Evans Captain America/21.rs_600x600-190524092833-600-Chris-Evans-Captain-America-LT-052419distort_0.04_5.png
1,data/aligned-aug/Chris Evans Captain America/67.maxresdefaulttranslate_2.png
1,data/aligned-aug/Chris Evans Captain America/40.infinity-war-blu-raydistort_0.04_5.png
